,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Er1Ba2Cu3O6.92,-7.4327854208551685,0.5402098537595397,4.089848309796153,2.425877617387415,0.30729467590148096,-0.6384740116559219,3.0653684819319658,0.6328378670855427,-1.262163164634929,-0.27109513926961126,-1.1460480930555161,0.2880826922999261,0.3622575075757951,-0.8554482025614045,-0.06256257079554946,-0.5896365209219627,-0.09060107746301668,-0.27918592182691415,0.15782458638792474,-0.5291294191000333,-0.46345746876367705,0.058953280719176736,-0.21324782088690458
Er1Ba2Cu3O6.93,-7.399778819965647,0.5618858573308505,4.086972271529465,2.4153186912968425,0.2974389808341332,-0.6866408083896011,3.0234239943672208,0.715177400846185,-1.283233441561322,-0.27609579549093816,-1.1342358861574582,0.28100347305905005,0.36901042395361616,-0.8860711009390402,-0.05455131049857544,-0.5972381384392941,-0.09802864895632855,-0.27394995047862725,0.1567378737763395,-0.5310174072075454,-0.45471880900276657,0.05761504247889967,-0.22106925907443728
Er1Ba2Cu3O6.935,-7.377027705465125,0.5702734525823852,4.082931575439704,2.415059773171206,0.2807049959933371,-0.705165977696181,2.9957966146258426,0.7325315988492982,-1.298153446836421,-0.2515532633405556,-1.1481221813760485,0.2457693452058395,0.3748577928509819,-0.8052324231578496,-0.10630351712164181,-0.5657140812689709,-0.11759292500417905,-0.31027762325160224,0.16580763784498453,-0.5118514849053242,-0.4738776475736184,0.07994371585497927,-0.19904969718236631
Er1Ba2Cu3O6.94,-7.365947576247356,0.5831791880453557,4.083717129162321,2.405502233723845,0.28591807297247646,-0.7339235024022535,2.980641938778258,0.7939298360229161,-1.304847445258615,-0.27722468583917464,-1.125291394683301,0.26946174800848216,0.3760875157979199,-0.9029457376300157,-0.054452237024756316,-0.5998041130314139,-0.1076784091233584,-0.2742993633705956,0.15699099557455584,-0.5300376140344139,-0.4493339854426288,0.059553068787216876,-0.2251605094529079
Er1Ba2Cu3O6.953,-7.319832822410514,0.6099386596228853,4.078545533843761,2.394570016631733,0.26675506146933203,-0.7932769954669258,2.9228102663084328,0.8875379474491194,-1.3343935336783808,-0.26902200236436297,-1.1207897664359245,0.24323134326102072,0.386129041470823,-0.8905255819222155,-0.07416097706787415,-0.590539232213961,-0.1258237330291505,-0.2886937066358659,0.16070556817014886,-0.5215890348220081,-0.45072620913073813,0.07027298642228667,-0.22118142577097274
Er1Ba2Cu3O7,-7.162838995630384,0.7095951023161844,4.063359468414975,2.3484459851002413,0.21422564438917008,-1.014221280838159,2.724707232588628,1.2562832889494346,-1.4338584884989263,-0.2768613418902203,-1.0775904616975116,0.19348399693187918,0.4185582165935184,-0.9791980612056234,-0.06703873195070055,-0.6063506162193619,-0.16873444554263642,-0.28688038644549224,0.1602554604363374,-0.5190989865720684,-0.4229172231603978,0.07689728247320805,-0.2424789855214144
Eu0.2Pr0.3Ca0.5Ba2Cu3O7,1.57276096169803,-3.1828107777242147,-3.1093310153998166,-1.45153195115518,-1.2202450251820174,0.4130464565603658,0.5463872789462633,0.6763874445838898,1.304184634916671,-2.0644245812936886,2.0824445530004247,0.12597700828858538,-0.1094730806123433,-0.6959492494470724,0.6996833457228356,-0.3705626998722835,-1.340090664544776,0.03712876217895743,0.18030144786180197,0.004316527864419023,0.012148659814812045,0.07878985725018803,-0.436211412133658
Eu0.5Pr0.5Ba2Cu3O7,-2.784459407664939,-4.266826928262696,0.23684057573489417,1.9942971700648184,-2.339445422303578,0.5640626739104223,-1.3921595213833293,-0.4488693933718871,-1.2089174521831734,-0.45008847967869087,0.8100119571411034,-0.8385242543005109,0.014007082828191337,1.022845190251392,-0.3337475422282857,0.6829247812513084,-0.9803110251904362,-0.14216619030820374,0.14356580654713014,0.35742969672283764,0.36210795527295675,0.4751493301867233,-0.21410089599429347
Eu0.5Sr0.5Ba1.6Pr0.1Cu3O7.07,2.1884462916506027,-3.7960311454646947,-3.982342376604958,-0.9228781983822805,-3.2504295776145207,-1.3026814970678204,-1.8092183884205082,4.375806182854107,-0.47415041677727127,-1.7621515500444342,-0.13831002438585557,-0.5392669164893151,-0.13084253388781641,1.0934254695502568,0.17254515156996822,0.5501290006014702,-0.766583204181992,-0.3447170828316397,0.7329632989656176,-0.09768662523873313,0.005706112809899977,0.5343220036139046,0.5820852231259545
Eu0.65Pr0.35Ba2Cu3O7,-2.825700537961018,-4.257469906223634,-0.14158498311037648,1.7458532230307748,-1.9756211623482818,0.3038984032153994,-1.4202908938521936,-0.18025622454754145,-1.189748114256555,-0.6070499136523932,0.9107427591585131,-0.8730679884416341,-0.054883273147856286,1.3958050482115003,-0.3334997282601963,0.7723158834776612,-0.9560549249485875,-0.4064637778653815,0.18240606335774762,0.42810338333542763,0.12141189878484558,0.570417647654932,-0.1329576792892494
Eu0.6Pr0.4Ba1.5Sr0.5Cu3O6.89,1.7044820920558934,-5.543479290143386,-1.9818083030371707,0.44079308362448305,-3.6516522868706747,2.331498980046563,-0.03256064543920111,-0.7183218334711373,-0.7897074156394903,-0.6779926305521028,-0.8051353439871561,-0.5440422144768042,0.008511986279544147,0.3644948026497521,-0.3140428851227512,0.7669209403824271,-0.21290675551249996,0.5001327113023964,0.045299724191115276,-0.4103138517141951,0.3325408815401417,0.5563495294562443,-0.19926239688885458
Eu0.6Pr0.4Ba1.6Sr0.4Cu3O7,1.796959467389484,-5.478644189250305,-2.2043393811447474,0.32673364460768156,-3.381476626828311,1.7769399701888802,-0.6223372759274828,0.0411434581922406,-1.0158415520607909,-0.5256096662134631,-0.5919565624799018,-0.8446624952284422,0.03631093305215699,0.4486514228779163,-0.40917904656854814,0.9179340052807528,-0.3619859625349536,0.2882841021515878,0.20627776206816603,-0.2591526972483204,0.3367524471302175,0.6056076397638639,-0.11595968722953058
Eu0.6Pr0.4Ba1.7Sr0.3Cu3O6.93,1.2835659464723053,-5.802272219552613,-2.417856866668387,0.3516810812929341,-2.8182575402297414,1.9775998267922343,-0.48977351508844374,-0.462088164045282,-0.8164229382707788,-0.443355032465332,-0.38954030430047354,-0.8445436445876363,-0.09238129835134855,0.523982849973473,-0.26864324733504263,1.0111173400651072,-0.24408034869749773,0.20386433872053839,0.2905002896497083,-0.1953055222526922,0.355876998800026,0.569816487706752,-0.1011647940961292
Eu0.6Pr0.4Ba2Cu3O6.97,-2.8977423497502803,-4.319073865035413,0.03849981365415804,1.8791114847019044,-2.1328913550743125,0.5581759664274757,-1.2755850039464423,-0.5581122660345766,-1.1581761246233324,-0.5209913524495021,0.7995573599182968,-0.8799455730227066,-0.03281069508079838,1.4467219513561493,-0.43433564711936695,0.7802312352763601,-1.0053861150881394,-0.33454539329157135,0.18063037321230677,0.4311833266921404,0.14884411659137334,0.5615438552595712,-0.09198293307503358
Eu0.6Pr0.4Ba2Cu3O7,-2.8395416079789313,-4.240204132640952,0.04326270335108894,1.8215192941982412,-2.092220677748277,0.3858354219732135,-1.3564725535312778,-0.1837886442988009,-1.1941471572890332,-0.6892904801183969,0.9417983306967034,-0.7182194518222043,-0.027289038044584702,0.8094479222621704,-0.09247300184916965,0.5558929711770423,-0.9366189836143206,-0.102013326758695,0.1252440540643444,0.3108994566530092,0.30499245246945594,0.424826250726225,-0.25921542000573344
Eu0.6Sr0.4Ba1.6Pr0.1Cu3O7.06,2.0189339139953226,-3.9907182061470285,-3.959460390953186,-0.7251075621823416,-3.194242326294502,-1.2178386657961437,-1.8295903895940504,4.335781717386043,-0.528749178462097,-1.4000870426548222,-0.13506728190348607,-0.5086775133824214,-0.13470457143167086,0.7160325719342711,0.28063936713874155,0.5243133952586118,-0.6833579425155666,-0.2290006612857455,0.7182564364448428,-0.13231224774999437,0.13154758394614538,0.5002328439607476,0.4763418626153494
Eu0.7Pr0.3Ba2Cu3O6.66,-4.0586684663121435,-4.975466653889477,-0.17461007078891658,1.900696024657263,-1.2816255770035074,1.7334186428179743,0.0635660597529324,-2.4850801316078672,-0.3450800506347123,-0.9276808568679693,0.9452500875782391,-0.11798887456793422,-0.37819586140263134,1.0045944020701398,0.3554106520281313,0.5077910064121293,-0.37455286065445387,-0.03934141992912255,0.02859029302427186,0.18746755789322964,0.1820628762574915,0.297687380788679,-0.30148329817188796
Eu0.7Pr0.3Ba2Cu3O6.95,-3.0609592809248243,-4.349184677540163,-0.28323064095097916,1.6531463971457145,-1.658378915396275,0.37389373734590303,-1.2050168741725047,-0.28117279768568804,-1.0211499022817376,-0.8366627276803936,1.0796198102610748,-0.6084675763881087,-0.1490956921222875,0.9480707016651003,0.08153886235191178,0.5900634030369164,-0.744558291478135,-0.25155714680387264,0.12550516850103008,0.30697100469080024,0.19264172649633027,0.4433248445864006,-0.2806895063910685
Eu0.7Pr0.3Ba2Cu3O7,-2.9224348142152023,-4.233475767488883,-0.2911082087566253,1.5905763125296726,-1.6696455656781275,0.12325622443495034,-1.3842355473100414,0.18663490977694636,-1.1107575065140727,-0.9390118342329535,1.1863591453107107,-0.5477873196889972,-0.12316515496905388,0.5171835669504476,0.284215513459794,0.4481212300848111,-0.73492150028852,-0.11891573413509504,0.09666069238343947,0.2387794655972077,0.298757770362379,0.3665796685579223,-0.3887085373166035
Eu0.7Sr0.3Ba1.6Pr0.1Cu3O6.91,1.3608322231107597,-4.461650266769096,-3.9043571835852946,-0.4218536993447213,-2.9620267810176855,-0.55163771105664,-1.2979028159664097,3.29480097005984,-0.27158281874769985,-1.0569972270985861,-0.18305273418028262,-0.32523680655378734,-0.24312905236029786,0.5174906683081089,0.4346687033377426,0.5084342269825519,-0.47026499957281653,-0.059543668561089905,0.6998641103596394,-0.195153325171705,0.21477279476841685,0.4299125885298371,0.41109950670216316
Eu0.8Pr0.2Ba2Cu3O6.7,-4.084326937378951,-4.856170548259333,-0.5493204995885952,1.6062363499362884,-0.8369587691470632,1.1958107258061519,-0.13743237135075487,-1.73123243843121,-0.3134269894554691,-1.2395174984336963,1.2824972451812722,0.040815369350979964,-0.46321199518162426,0.49014631628886235,0.8630371062442275,0.3247095341587474,-0.19290649221496503,-0.004425190404511354,0.011529756287226868,0.08569611267866449,0.24157349787499607,0.21361102179586483,-0.4345072831166388
Eu0.8Pr0.2Ba2Cu3O6.97,-3.1535253215621446,-4.278437613752114,-0.6504355302535422,1.3897166688550755,-1.211665532404974,-0.04880695369444349,-1.315440617026865,0.26571026821447397,-0.9418826324120271,-1.1115060539524872,1.3726255580619975,-0.4554636613881465,-0.24874610366759378,0.5762848599316491,0.5321389275861163,0.45142550634670753,-0.559871654079637,-0.25387997203567114,0.11364355562296384,0.22686897851504415,0.2237089673947045,0.3813480408802864,-0.3736203802027392
Eu0.8Pr0.2Ba2Cu3O7,-3.065560426287515,-4.21101652420578,-0.6568636698772637,1.3569029387544898,-1.2290888142732215,-0.19376435222655525,-1.427872278607052,0.5256759911415112,-0.9990645132689864,-1.1501142623824452,1.419830464251287,-0.4451002216817488,-0.23119662770820876,0.3973144164406057,0.6076677548289174,0.39550411600001345,-0.56746462035353,-0.20594813964745037,0.10433745945861159,0.20274181017774373,0.26848720827642697,0.35430480094076944,-0.41668688453300307
Eu0.9Pr0.1Ba2Cu3O6.78,-4.069275532689328,-4.623334483798777,-0.9928151678571079,1.2796366738219394,-0.4225773102666175,0.39581811461515254,-0.5186335480561848,-0.6980070014864119,-0.32582118775987556,-1.4987936994317268,1.6336250690742913,0.06286115996068485,-0.5420383482543776,0.15003823427794866,1.305453630478597,0.21306627830441857,-0.10338999865422942,-0.059575991507343,0.05712370259254083,0.03981732574745101,0.30084082401527845,0.1999430141230425,-0.4432233316801802
Eu0.9Pr0.1Ba2Cu3O6.95,-3.4874641539535016,-4.2606626038661055,-1.051304751918978,1.1456135815657973,-0.6594305635021334,-0.38007966014261674,-1.251878901233032,0.5516760851301589,-0.7169802051281945,-1.4227851492679027,1.6914113712411205,-0.2375100355124087,-0.40810834913383265,0.1777082957135781,1.1129778570398658,0.28213771147423833,-0.3295951544619415,-0.20447277463565972,0.11692047959031898,0.1238374901230977,0.2979097635126705,0.2983807030601557,-0.4095359148934747
Eu0.9Pr0.1Ba2Cu3O7,-3.319029136230936,-4.156320195980231,-1.0693550605165296,1.1083921558155283,-0.7299514453571073,-0.6022551443095716,-1.462319102548431,0.9046635702623745,-0.828008310355373,-1.3952973678513718,1.7028974864019784,-0.3276305991603779,-0.36997829990813824,0.20333965229477802,1.04974601938005,0.30801280987102225,-0.3965073780165053,-0.25503802622247956,0.13411557029192855,0.15174764632610122,0.2934994136645266,0.3308276616475752,-0.39372310294339635
Eu1.1Ba1.9Cu3O7.07,-7.235315825106931,1.26588184680148,3.902069473943759,0.08367926773234716,-2.0481395038258987,-1.201380527525158,0.2001865367870694,0.8420620579211853,-1.522515654703181,-0.3466449445396666,0.4120898092207931,-0.6394201384402607,0.4248679076027315,-0.7198045026295873,-0.21992822671270615,-0.190132179788097,-1.1261945411665832,0.6462919143424579,-0.15380626136753617,0.18027998253273805,0.33679758089117157,0.8719913668764976,0.06887385447898574
Eu1.2Ba1.8Cu3O7.18,-6.756584743354225,1.497314101172285,4.094593787650416,0.269806497363772,-2.771835194409059,-1.5656419694677133,-0.22812477248340243,1.3126653592243052,-1.8988634253440313,0.319336711354958,-0.034000777330037146,-1.1607238907647286,0.6132011207516812,0.09476469682803619,-1.013920702436973,0.1614285150093594,-1.4927815752160656,0.2867933314376087,-0.11639431513624768,0.3627364543608837,0.12241701176252022,1.213167504152558,0.4695118631196371
Eu1.3Ba1.7Cu3O7.15,-6.782066592986046,1.4401357390189549,4.252775903947506,0.47190089338951563,-3.0857829674665984,-1.408812207466746,-0.08257847829518246,1.1088148710256942,-1.9049007145275947,0.6929183378935925,-0.2676903178931507,-1.1392059812079924,0.642034569879585,-0.00350924877694304,-1.1052297296122693,0.18213920220118657,-1.4167151017848312,0.33832959776323945,-0.21038075695215472,0.28618506850304115,0.14476074687713222,1.2713491579052647,0.5273724456096395
Eu1.4Ba1.6Cu3O7.16,-6.678037410783172,1.450679978005817,4.335024981244911,0.6539643441286748,-3.393753216583226,-1.4239310075751122,-0.14895718942349429,1.1241952398820225,-1.9770110216491823,1.1440290349426978,-0.49324059439191814,-1.24606203210705,0.6796444344449587,0.1642350349638702,-1.3296653718457672,0.3200975327368408,-1.401795916974996,0.2254429932239253,-0.24666359081924238,0.310971227265002,0.12465915557021592,1.391964641128775,0.6137276763898744
Eu1Ba1.2Pr0.3Sr0.5Cu3O6.89,1.8159645383563416,-5.601625085433341,-2.054299663923114,0.8518338145735005,-3.922547963417267,2.3116254244263565,-0.16765265869232296,-0.548803907096384,-0.8838055731693405,0.22632480877682074,-1.0821549289536794,-0.40515175828537286,-0.0170060185908792,0.18748221815759658,-0.27761159018096077,0.8417016440645276,0.05858951529729738,0.344353113964144,-0.02018404716670438,-0.2777839319445784,0.3839439176607545,0.6212802162028584,-0.2940112087862993
Eu1Ba1.3Pr0.3Sr0.4Cu3O7,1.9434031786569643,-5.519420342029509,-2.1955399617373104,0.7367259529887382,-3.7912899435459577,1.761344064091198,-0.693680216718152,0.24015093571564405,-1.1359860576622922,0.33636727892473495,-0.9258020453459003,-0.692331936644128,0.04586343887207849,0.1857100820205183,-0.3707561697440908,0.9290783231760478,-0.07978239774980062,0.24273642904541673,0.08686692600337596,-0.2386259725468927,0.41420924645353396,0.7167873460952486,-0.22739967878005907
Eu1Ba1.4Pr0.3Sr0.3Cu3O6.92,1.4186562935690863,-5.831498999127007,-2.296774131094524,0.7822033777917714,-3.3770303054852997,2.0570149682664542,-0.4454031845325038,-0.36064269710582386,-0.9453540133848951,0.4023282389695328,-0.8204184221401155,-0.6761934211669104,-0.05158653561052833,0.24238819176873266,-0.27706089882950635,0.9804438056383217,0.01891584493334646,0.25459714955950447,0.15765776136095316,-0.2435155034847734,0.4408947124533977,0.7052888730549118,-0.18495776064696404
Eu1Ba1.5Pr0.3Sr0.2Cu3O6.81,0.7470580176526204,-6.244100643947566,-2.505321318110346,0.8456689885824387,-2.7520540523880843,2.4322336606372983,-0.14178838479443467,-1.1744210806110251,-0.6430496694049141,0.4850886191598771,-0.6353840966437005,-0.6151733436725688,-0.21566047181942877,0.3363374256835649,-0.09090663262135182,1.064551736727685,0.19309822232308832,0.19393656707269963,0.23108870937329154,-0.1958041462275727,0.4644671987437823,0.6583958032675443,-0.16110718406448282
Eu1Ba1.5Sr0.5Cu3O7,-1.855433239564718,-1.1365612248547299,-0.0784657828177401,-1.8204985724583704,-2.306234407322036,0.19692694496325763,0.6594449252570921,1.0154716303473124,-0.8773163346757916,-0.6929564023673529,-0.6061313032958245,-0.8446724744326264,0.03141301513078242,-0.769674317089994,0.2752044311243961,0.6173804490862992,0.26574975417622815,0.2739669333547626,-0.0027877148164655173,-0.13215023349870697,0.24973583746096575,0.7641840788215915,-0.44491224244202165
Eu1Ba1.8Pr0.2Cu3O6.69,-3.8637353791323314,-4.935997585211453,-0.29118042554141693,2.034599728989955,-1.5432179168161553,1.3904592583715927,-0.10015767234905318,-1.9128000985295304,-0.4873100316955551,-0.3769881350245617,0.7693700528913089,-0.07782061985229656,-0.35845881602534424,0.6951224228683113,0.43516770137543803,0.5097064068464865,-0.12933581676400008,-0.10293776787400127,-0.14611422564290116,0.08396637678313797,0.18944472435532564,0.44556574037056185,-0.3388597164631599
Eu1Ba1.93Cu2.92O7,-6.9191525302440064,1.4524201025455117,3.667883110898694,-0.17898242256680408,-1.7869211789405501,-1.7341216332565943,-0.3246400879322397,1.6432497140950872,-1.689143858528147,-0.5936600866809317,0.6983556142773916,-0.7911506259591321,0.43395982353015,-0.6534801232374077,-0.17378168351294385,-0.13348618373562468,-1.174824006058016,0.4741344755080783,-0.07369844382069247,0.2667824152664961,0.3517073988983518,0.8912940477210235,-0.02950931988297281
